"","GSM136508.CEL.gz","GSM136530.CEL.gz","GSM136517.CEL.gz","GSM136576.CEL.gz","GSM136566.CEL.gz","GSM136574.CEL.gz","GSM136575.CEL.gz","GSM136569.CEL.gz","GSM136568.CEL.gz","GSM136559.CEL.gz","GSM136565.CEL.gz","GSM136573.CEL.gz","GSM136523.CEL.gz","GSM136509.CEL.gz","GSM136727.CEL.gz","GSM136510.CEL.gz","GSM136515.CEL.gz","GSM136522.CEL.gz","GSM136507.CEL.gz","GSM136524.CEL.gz","GSM136514.CEL.gz","GSM136563.CEL.gz","GSM136564.CEL.gz","GSM136572.CEL.gz"
"200049_at",6.76051827686424,6.99648974992649,6.92594785797101,7.03189585691554,6.94751716743292,7.0595349083709,7.35407834755139,7.21206466578521,7.11008813001328,7.24589699599797,7.11593537577514,6.96810669084865,7.05291807524393,6.88409802522554,7.17847577982443,6.80158921134282,6.47336105453157,6.86677969254658,6.91077217573107,6.84241136581649,7.02742099141027,7.10284398208233,7.20277470048784,7.06169327583937
"200050_at",7.25975704391356,6.9457662165256,7.31916340307451,7.69680351127226,7.31084973927506,7.60516892124435,7.5215814783078,7.30860304664733,7.48522236213923,7.45541219297777,7.37271825014779,7.27420649214974,7.43579279409113,7.18546146084041,7.22020650468381,7.2636778216174,7.29719767102176,7.52834750227048,7.05596137554033,7.44773773105718,7.54281787226703,7.19707113306709,7.23666538280843,7.31134117456168
"200051_at",6.39718252863786,6.21795132370057,6.41647778594948,6.10681257237596,5.91941481289027,5.65530769084418,5.62180038864765,5.76398594051284,5.88946192008864,5.94522482474904,5.91529829267206,5.96063522916849,6.43716634537943,6.2626551939081,6.52194722538656,6.12267728644139,6.55056479354254,6.46418875944729,6.48171056416912,6.40068083647643,6.51376840001433,6.24143956107264,5.99689962215499,5.6558935882343
"200052_s_at",8.57915217236155,8.79074132793006,8.68029765772926,7.5916464491263,8.75753425391773,8.4616077549767,8.00899028749055,8.01191755420543,8.43323505651847,7.79997428304411,8.2632433738743,7.86268640852671,8.7357865275334,8.7861053136818,9.08583278793266,8.82684880526159,8.64652149987483,8.67923991551426,8.81799221328316,8.81339491475034,8.85903820474019,8.42152883701299,7.92982992324738,8.07788594345143
"200053_at",8.13299026864643,8.27844399241685,8.26626061450421,8.20891233818137,8.28826547258668,8.21302086851917,8.00047508821728,8.40052335819579,8.43072551191794,8.20616186373351,8.19943208575215,8.33333299319208,8.27982115070482,8.21378343831528,8.80248615949567,8.42296437385749,8.42092077900136,8.12680053884627,8.58276465451865,8.27252599115675,8.38751014920296,8.23390196015656,8.33050843989724,8.1666994203654
"200054_at",7.01840582205142,7.0541902887816,7.09340953121733,7.26812913992352,6.7928665929512,6.90675949927048,6.58438641563748,7.02980494002171,7.03751395208698,6.77923749602747,6.5641384179528,6.94522065599824,7.03305324813103,6.96450787805027,6.97268472811899,7.00870279454954,6.93985854050935,6.89945884514724,7.05356056810989,7.08351178709496,7.06274682214376,6.68889386058791,6.81241234890433,7.14641939907583
"200055_at",9.42308490837429,9.2002239567,9.34534789965465,8.78943610291733,9.16713536515782,8.14566484002632,8.59234906523483,8.51467714946609,8.4320290546356,8.57772639695568,8.52209690225046,8.16092080685476,9.19763607186992,9.43887680243051,9.68226618235097,9.13981714998669,9.50237628340026,9.06358280817983,9.42101632054829,9.17121732615638,9.34311648387289,9.2395454056732,8.62749625366954,8.6920546127101
"200056_s_at",6.10055801957954,6.60392590622812,6.80455403525617,6.66305773693566,6.31938928158851,6.98157495955692,6.66579149727513,6.19103086471784,6.93795488599069,5.74822451204376,6.27205936243634,6.08081477253176,6.26726902825897,6.22612838820011,6.19088506176025,6.22123593784237,6.18637341882666,6.95826461298705,6.16916485141523,6.79594575982645,6.47446110130342,6.07225455800827,6.22676063811144,6.70620788938663
"200057_s_at",10.1476683318363,10.5333763694095,10.2877653151318,9.68616330226389,10.3818894289668,9.8630043758934,10.4986087984911,10.0420786094423,10.0036821041058,10.0810986555528,10.361520245244,10.2089629425283,10.4572686371271,10.4203749547898,10.5529877336613,10.3168085134452,10.2457162496426,10.3816928562697,10.2455545939854,10.4021756792596,10.2854359514525,10.2760799739271,10.3516206176658,10.1691695492627
"200058_s_at",9.2343524368282,9.15048375519283,9.28842358468363,9.22106158621875,8.80086821319389,8.87008236118632,9.15069375716745,9.09184828868917,8.84846251923543,8.78973405779443,9.24596402245531,9.23704626606898,9.35394758963294,9.38185089174431,9.28773572562487,9.3456425434657,9.29680104969973,9.39139816251161,9.48813353602243,9.34011135122997,9.42559202478436,9.08014615038386,8.83054541219677,9.31275590581589
"200059_s_at",10.1233346352891,10.6494006429859,10.5208283021825,9.88935858773083,10.5120164785302,10.3823461679424,10.7024144709833,10.2536606467285,10.3664910429714,10.2908459211207,10.597066015249,10.1757103972156,10.5121845917317,10.7459391970662,10.6658637274816,10.4956436690255,10.2666284324619,10.6155297363911,10.5282306570763,10.5558750129103,10.5811075039979,10.1720967440329,10.5435018913971,10.0829230352327
"200060_s_at",8.82399121522357,8.67166475990911,8.54371044684432,8.45809393108977,8.45499619110045,8.42139266129387,8.52830396093942,8.48574721919766,8.3630111833165,8.59980836254513,8.68240655294641,8.70653798607345,8.49478639481586,8.71002958314098,8.81517242272095,8.65575517162774,8.76470285107607,8.54623589762149,8.62843713010136,8.77275464695668,8.79869070128215,8.41056617489394,8.61554569465136,8.60407983796278
"200061_s_at",12.1167025166962,12.1949083997872,12.1000792839751,12.3183305147297,11.9246755307125,12.202574845899,12.0702619317777,12.0081988989211,12.1754983933536,11.9844949411932,12.0134588672175,11.7736097621932,12.1886183296091,12.1389899770256,12.0666776044234,12.1498055038735,12.3321236576563,12.0671504417112,12.1198444434342,12.2745704907362,12.205594568358,11.9164352854698,11.8224189213327,12.0685460690586
"200062_s_at",11.9935788093732,11.9940349053011,11.9661182987682,12.0577787470634,12.0644443423561,12.1283934706353,11.9871900894517,11.925269968452,11.9284039923014,11.9975846765577,12.0068910028795,12.1894702317642,12.0767082959445,11.9462873365385,12.0658805930741,11.9112605102781,12.075490690913,12.0533892723361,11.8969029223278,12.060340276376,11.9730718125186,11.9457960923982,11.928146002497,12.1588143225374
"200063_s_at",10.7380458067384,10.9636076883019,10.8478902122726,11.1940935658213,10.4376874768394,10.7495144437109,11.0610341845473,10.7591049055618,10.7654403638164,10.8145468909569,10.881217902621,10.9868028119741,10.8864604102682,10.748126435556,11.0204352648817,10.6132829377213,10.9207441625509,10.9485034400035,10.6191611687015,11.1744351770276,10.9132435923576,10.2767727244705,10.7084760008987,10.7977037439892
"200064_at",11.717123435156,11.4337584809443,11.4029545020961,10.8251948475946,11.3638578315464,11.0666259755335,11.1177483732484,11.4080123430829,11.3049630343311,11.384336214573,11.2759217064893,11.7069773662102,11.6287171262169,11.7677465050487,11.4453819116896,11.7284125576311,11.5175655381789,11.4708782649881,11.8440205853313,11.5693620824682,11.683995089199,11.4209515093275,11.3988105088925,11.5847209030489
"200065_s_at",9.7391637043046,10.107186010214,9.98954027117413,9.05286482793872,10.0119584058954,9.58160591092054,10.0350775860144,9.83926367886149,9.57107743838188,9.63784961179556,9.98259280279709,9.64593451905946,9.9289626804206,9.70644745332693,10.0486711676258,10.1311651725706,9.7073978626545,9.99824702530836,9.99747314465179,10.0256929609802,9.89578630251949,10.0128546321091,9.92598209286718,9.79738427850551
"200066_at",7.75365891643938,7.8846032363372,7.74887635314972,8.04023704093354,7.91322333270921,8.20790492495532,7.8325659948206,8.20565718415786,8.21533286618679,8.0271867563148,8.1389588430035,8.37413826599306,8.13997310301536,8.31009839210253,8.17948850066078,8.02997130950342,7.78846943113531,7.96897324674301,7.97770421203402,8.06671525271153,8.49097161535287,7.9661023512963,8.06101240509507,7.92060170304708
"200067_x_at",8.36708514166212,8.5962440573845,8.50794697088437,8.96653514413861,8.53853371423621,8.90077614599436,8.67456353234422,8.7837223363605,8.7951830670892,8.43437965704903,8.53465622716847,8.71879567165281,8.64235177887506,8.2767029337684,7.74619241281047,8.40786568847431,8.46701701487471,8.66961114577699,8.29217695177821,8.6571256420399,8.47258898960484,8.6238180097016,8.38693071123963,8.91106593331994
"200068_s_at",10.2589806975329,10.4569273236359,10.5387501895886,10.4997353373474,10.815320794562,10.559195659394,10.851902996349,10.6195096862534,10.5999739173911,10.6892103376726,10.7878495327317,10.3604872543792,10.3640401897287,10.3251988395499,10.4233664623725,10.3678853906568,10.1694892982751,10.5414894888101,10.2702021749415,10.3185904666766,10.3215910973616,10.6223235416517,10.7983593425504,10.4794996511217
"200069_at",6.67908039724289,7.06363303762254,7.25136406550474,7.27958127026142,6.72496430677354,7.07733760767057,6.89852778014688,7.23141323192738,7.09449400929107,6.91517517141347,6.99620472937743,7.06091247980104,7.18309707538273,6.79635634122469,6.13772566837689,6.75812284715019,6.55426185332389,7.20732737924544,6.77647124533751,7.10624630950757,7.17492570548948,7.0866016585704,6.7163807070479,7.10519759198475
"200070_at",6.77461546396714,6.85020313159618,7.08865345608293,7.18815016172057,6.75822514569022,6.85398361143304,6.75098288563619,6.81543747966118,7.03092042103835,6.80112627381594,6.74524441578891,6.75518308430501,7.10734571773167,7.00974154368448,7.13074544357693,6.80737543888728,7.03261913013526,6.88600061185342,7.15533218077476,7.21084592679759,7.3203698731297,6.76112467796384,6.85479125567074,7.00733210217347
"200071_at",6.97920261478177,7.13456222739904,7.12213570986262,7.03097033632783,6.5818329676227,7.16748123224653,7.1857141987926,6.88653656708613,7.2051311745238,6.93161409659821,6.89601844080267,6.86653520695171,6.95796149907194,6.76012017625516,6.79545118982338,6.79097362094647,7.09028205433587,7.2240808510244,6.56348647374064,7.20976994346893,7.01379806838437,6.95522413084458,6.29174019851586,6.85856396953766
"200072_s_at",9.41562566458833,9.4581078689592,9.10244141284939,8.28810552776989,9.40263939603357,8.63604679409856,8.78915505389424,9.13679469490836,8.94347350098045,9.07868483758297,9.29949847504865,9.37363482867819,9.47539860357535,9.77581566048206,9.46510363585082,9.64970482000655,9.10802615860181,9.45188124001722,9.43122452267957,9.41794095479842,9.70500379133205,9.47893906213471,9.30178913726963,9.10645451587705
"200073_s_at",7.81737711374668,8.31765176954585,8.16493781920349,8.71089026446376,7.70027642914034,8.31726210779363,8.5375220860698,7.85564741730235,8.006002441267,7.77695590719741,8.0951741062279,8.16011208464196,8.47971044783326,8.26792487870475,8.20644163077499,8.288888266464,8.14331604554202,8.46512939899358,8.04109206197493,8.54089387971785,8.44288477301933,7.93076117390529,7.96455624739152,7.94316359307186
"200074_s_at",11.2325225396289,11.2453865232995,11.1353821604825,11.1905243765454,11.1092544533766,11.1632733986852,11.1049426346103,11.2579984853042,10.9933517351992,11.1684627196194,11.2675698585712,11.0653296828338,11.3607484346085,11.2761284496461,11.2115883956913,11.3303871178668,11.1149715329455,11.1542914678595,11.1733793670113,11.2797895238226,11.3608237444556,10.7707064630915,10.9020204924236,11.2127532979956
"200075_s_at",8.71480431703859,8.44756788027973,8.51695888282094,7.87660470355913,7.82053884686966,7.93809800161334,8.16018193041165,7.84283302886068,7.71047863469785,7.38574846054371,7.55967595920326,8.00903923565523,8.08762717121946,8.18115865194096,8.03031120180927,8.39981147341743,9.06187689449218,8.09092797086942,8.41579935907239,8.31425433137049,7.69206439667268,7.77915612137883,7.84706609665358,7.82194799372867
"200076_s_at",8.34719007039355,8.12895095754257,8.2618526599684,8.31858783393326,8.31101146949408,8.12883841934946,8.15395754313765,8.29518241635765,8.24571685074363,8.15246657240362,8.08243501802729,8.1558205721013,8.2378816154653,8.34471884145383,8.50674909436394,8.34412401822638,8.25274508189004,8.20284055695484,8.40259498355983,8.32550617859112,8.14289374730805,8.10282139839898,8.13581778688046,8.00798208772315
"200077_s_at",11.2520398218595,11.4065756353437,11.4939967942612,11.3840771781141,11.1290490604607,11.2673920142905,11.4681049576545,11.4353988716998,11.2594669331488,11.2200632753367,11.4949595767179,11.4335031097178,11.4248064280773,11.2793994457362,11.4243603786313,11.4000471514394,11.5565622712689,11.3050512485799,11.4564210373407,11.6624923337805,11.3840771781141,11.1340524721892,11.3025875701755,11.224686519147
"200078_s_at",8.22217838919966,8.0023043375629,8.34446048847219,7.73424331244493,8.34384354237979,7.87306346514441,7.8023748470246,8.20785373655243,7.83706535598657,8.13612380916626,8.07359280175135,8.0817776090971,8.00975482892112,8.10201510850811,8.60548779247847,8.38551711472716,8.23266488178695,8.12680460674422,8.23801388531708,8.15076037861365,8.23157659638516,8.03220759709269,7.77831927693445,7.66102294806053
"200079_s_at",9.9086328031875,10.0947022729274,9.85753610202177,9.93529848359,9.74180837222921,9.75308800014032,9.74465028105923,9.77223812974636,9.867436205852,9.59481800712899,9.80655012488236,10.0136315351553,10.256691949903,10.1335361947454,9.84911222197543,9.9364830415681,9.77981145955351,9.87309451892179,10.0988816313653,9.93623515283315,10.0160293320951,9.94351618854635,9.73464624649714,10.2058828298702
"200080_s_at",9.44842596056042,9.58602622767286,9.68211482447888,10.128663159905,9.12434855577031,9.40101819438379,10.1377067039859,9.29961476595821,9.09806332942667,9.25594443168621,9.56595287308756,9.68315841168072,9.67399841407284,9.3973905053424,9.60936678756439,9.52213871849789,9.96702074336664,9.91716285816841,9.46850946000807,10.1274118203211,9.89304343059736,9.06267946039417,9.19176005839351,9.29336276937043
"200081_s_at",12.4136330390079,12.1813993742657,12.2660587243875,12.1292403513324,11.7925801157872,11.8039402980675,12.1337336809541,12.0783777527534,11.7914213787287,11.9429773552671,12.1948106579263,12.0668970891985,12.1373011951494,12.1326409231744,12.245175319761,12.1592442698854,12.4761885185802,12.1538508553395,12.2766916283691,12.1890250914398,12.0883421717125,11.8462113049157,11.7361912028512,11.9196505991233
"200082_s_at",11.6994642855962,11.5799552726254,11.5811210178694,11.4785635940795,11.1279364372093,11.1770053090368,11.5159292732013,11.5173209528812,11.1766984572429,11.4048629276013,11.487800252633,11.469280366067,11.4582978500587,11.5486339743385,11.7380348697298,11.4756225389917,11.6902384820863,11.4544546452807,11.626726566042,11.5810281927481,11.5587988571459,11.1253678736806,11.2335284472746,11.3936828244286
"200083_at",7.7484202283219,8.20785092322897,8.18067999327258,8.00108960356807,8.14802149978831,8.18889431012932,7.99027262961505,8.02624376049621,8.16841989855227,8.08994777274285,8.38136258040875,7.62928824987882,8.14214907060219,8.33019366727113,8.53825774035539,8.32387862102847,7.64945789047444,8.33111518973849,8.12126354179895,8.18785730744538,8.32196375969947,8.25498097725238,8.11792401409177,7.81465332934453
"200084_at",8.99812987852218,9.31907911601124,9.35533112623896,9.35392465287539,9.04831489655954,9.13086343791114,9.43672705648086,9.1132356476771,9.19197296748922,9.2057404631516,9.1469415869752,9.19148639898796,9.39353478015837,9.00503349250591,9.16992258703419,9.13229009009963,8.99044706251704,9.37579006514845,8.72011479133948,9.42653269279102,9.30576818698998,9.03117371520655,9.12797461682888,9.12996827552778
"200085_s_at",9.50269599464729,9.05246836212713,8.91025371578075,8.68938569190354,8.46213487329961,8.58333162802876,8.08558353596444,8.59673800341076,8.6704412474396,8.72916725816818,8.43895093407326,8.77514703080049,8.8487634228927,8.88614163249324,8.87950027702592,8.64189753232734,9.83037690823928,8.76577744807439,9.19583918587741,9.04573695090657,8.91659553059546,8.74924642292502,8.64636022575496,8.68567374071048
"200086_s_at",10.2356776302794,10.1809514311984,10.0614279916743,10.1526611410871,9.7162076876809,10.1180925214544,9.80046750010945,9.83278023002478,10.3653787807311,10.212611722589,10.0030650229212,10.3772482568017,10.0220870939344,10.0992368428279,10.1958838161017,10.0822429911189,10.5169544255188,9.81690003585998,10.1717465817555,10.0367158818769,10.118349954732,9.65862417005569,10.0438095093152,10.06089802623
"200087_s_at",8.72287252442672,8.78534323205567,9.26557588988451,8.66373588328571,9.18400130830472,8.8321579457139,9.36185835470409,9.10869686565733,8.85141736942844,8.88674714983328,9.36129981263456,8.68149106355753,8.89659955286581,8.66094896229383,8.84312840998682,9.19353827214023,9.23802992293837,9.07108302409025,9.04872818135442,9.13151883390265,9.128182806007,8.58524911757774,8.74800534277926,8.30608673976103
"200088_x_at",12.0012856335813,12.1584757746887,12.1293587978552,12.2073765705221,12.1227267703629,12.2073765705221,11.9666546415243,12.1181168563658,12.1388982613947,12.1173260024709,12.2620944952396,12.1868932381623,12.1243572326674,12.2049317000097,12.1533319587123,12.0962211488961,11.983737314492,12.0373408449091,12.1091881451307,12.0187312828288,12.2049317000097,12.0828290048083,12.0735818118876,12.1667441791844
